## ------------------------------------------------------------------------- ##
## TEMPLATE DATA FILE FOR iSCAM                                              ##
## TIPS: -use '#' as comment character for the data file                     ##
##       -use '#' on all blank lines (windows compatible)                    ##
##       -sex: 0=asexual, 1=female, 2=male                                   ##  
##                                                                           ##
##                                                                           ##
## TEMPLATE is based on Flack Lake Trout (ADMB catage example)               ##
## ------------------------------------------------------------------------- ##
##
##
##
## ------------------------------------------------------------------------- ##
## MODEL DIMENSIONS                                                          ##
## ------------------------------------------------------------------------- ##
1        # -number of areas            (narea)
1        # -number of groups or stocks (ngroup)
1        # -number of sexes            (nsex)
1951        #first year of data
2011        #last year of data
2           #age of youngest age class
10          #age of plus group
5           #number of gears (ngear)##
## ------------------------------------------------------------------------- ##
## Allocation for each gear in (ngear), use 0 for survey gears.              ##
## ------------------------------------------------------------------------- ##
0.1     0.4     0.5     0       0
##
##
## ------------------------------------------------------------------------- ##
##
## ------------------------------------------------------------------------- ##
## Age-schedule and population parameters                                    ##
## ------------------------------------------------------------------------- ##
## Need one value for each area and sex.
##
27    # -asymptotic length (linf)  
0.48     # -brody growth coefficient (k)
0    # -theoretical age at zero length (to)
4.5e-6        # -scaler in length-weight allometry
3.1270          # -power parameter in length-weight allometry
2.055     # -age at 50% maturity (approx with log(3.0)/k)
0.05        # -std at 50% maturity (CV ~ 0.1)
0            # -(if n_MAT==1) use the following vector for maturity
0                       #mat vec
##
## ------------------------------------------------------------------------- ##
## TIME SERIES CATCH DATA                                                    ##
## ------------------------------------------------------------------------- ##
## Observed catch from all gears, areas, and sex                             ##
## sex: 1=female, 2=male, 0=asexual
## Type of catch: legend                                                     ##
##               1 = catch in weight                                         ##
##               2 = catch in numbers                                        ##
##               3 = catch in spawn (roe)                                    ##
## 
## n_ct_obs
   79
## Year gear area group sex type value
   1957 1    1    1     0    0.0543 0.0775 0.1016 0.1139 0.1360 0.1440 0.1420 0.1400 0.1586
   1958 1    1    1     0    0.0503 0.0693 0.0965 0.1093 0.1248 0.1281 0.1383 0.1690 0.1586
   1959 1    1    1     0    0.0508 0.0808 0.0970 0.1130 0.1241 0.1332 0.1371 0.1499 0.1527
   1960 1    1    1     0    0.0594 0.0897 0.1060 0.1212 0.1336 0.1446 0.1604 0.1745 0.1645
   1961 1    1    1     0    0.0583 0.0908 0.1159 0.1410 0.1730 0.1484 0.1594 0.1656 0.1586
   1962 1    1    1     0    0.0567 0.0922 0.1093 0.1241 0.1282 0.1484 0.1594 0.1656 0.1586
   1963 1    1    1     0    0.0562 0.0883 0.1116 0.1222 0.1366 0.1448 0.1594 0.1656 0.1586
   1964 1    1    1     0    0.0650 0.0931 0.1145 0.1362 0.1452 0.1300 0.1594 0.1656 0.1586
   1965 1    1    1     0    0.0683 0.1040 0.1292 0.1474 0.1733 0.1580 0.1594 0.1656 0.1586
   1966 1    1    1     0    0.0420 0.1128 0.1351 0.1489 0.1627 0.1793 0.1594 0.1656 0.1586
   1967 1    1    1     0    0.0549 0.0880 0.1102 0.1275 0.1455 0.1484 0.1594 0.1656 0.1586
   1968 1    1    1     0    0.0549 0.0880 0.1102 0.1275 0.1455 0.1484 0.1594 0.1656 0.1586
   1969 1    1    1     0    0.0549 0.0880 0.1102 0.1275 0.1455 0.1484 0.1594 0.1656 0.1586
   1970 1    1    1     0    0.0639 0.0949 0.1248 0.1501 0.1697 0.1844 0.1957 0.2034 0.2082
   1971 1    1    1     0    0.0640 0.1174 0.1485 0.1660 0.1689 0.1991 0.2175 0.2034 0.2082
